철도운영기관명,선명,역명,철도운영기관코드,선코드,역코드,출입구번호,위치,시작층명,시작운행층수,종료층명,종료운행층수,정원수,정원무게,승강기상태,승강기번호
,공항철도,공항화물청사,AR,A1,A09,"1,2",(지하1층)주 출입구 방향/(1층) 1번/2번 출입구 방향,지하,1,지상,1,16,1100.00,,
,공항철도,인천공항1터미널,AR,A1,A10,,(B4) 서울역 방향 승강장 2-3 출입문 앞(B1) 일반열차 표내는 곳 진입 후 왼편,지하,4,지하,1,24,1600.00,,
,3호선,대치,S1,3,335,내부,"도곡 방면1-1, 학여울 방면10-4",지하,3,지하,1,13,1000.00,,
,1호선,진위,KR,1,P161,1,송탄방향 승강장 6-1 출입문 앞 / 2층 맞이방,지상,1,지상,2,15,1000.00,,
,경의중앙,가좌,KR,K4,K315,"1,2","(B1) 표내는 곳-1,2번 출입구 방풍문 앞(1F) 1,2번 출입구 근처",지하,1,지상,1,15,1000.00,,
,수인분당,망포,KR,K1,K241,,(B1) 맞이방 게이트 앞(B2)매탄권선역 방향 승강장 8-1(미승차구간) 출입문 앞,지하,2,지하,1,15,1000.00,,
,수인분당,망포,KR,K1,K241,,(B1) 맞이방 게이트 앞(B2) 영통역 방향 승강장 1-3 출입문 앞,지하,2,지하,1,15,1000.00,,
,수인분당,수원시청(경기도문화의전당),KR,K1,K243,"7,8","(1F) 7,8번출입구 사이(B1) 7,8출입구 사이",지하,1,지상,1,15,1000.00,,
,5호선,답십리,S1,5,2543,내부,장한평 방면5-1,지하,3,지하,2,15,1000.00,,
,5호선,답십리,S1,5,2543,2,2번 출구 측,지하,2,지상,1,15,1000.00,,
,수인분당,수원시청(경기도문화의전당),KR,K1,K243,,(B1) 수원방면 표내는 곳 안(B2) 수원방면 승강장 6-1 출입문 앞,지하,2,지하,1,15,1000.00,,
,수인분당,수원시청(경기도문화의전당),KR,K1,K243,,(B1) 왕십리방면 표내는 곳 안(B2) 왕십리방면 승강장 3-4 출입문 앞,지하,2,지하,1,15,1000.00,,
,수인분당,매교,KR,K1,K244,4,(1F) 3번/4번 출입구 사이 ,지하,2,지상,1,15,1000.00,,
,수인분당,매교,KR,K1,K244,,"(B2) 남쪽 표내는곳 앞, (B3) 수원시청역 방향 7-4 출입문 앞",지하,3,지하,2,15,1000.00,,
,수인분당,수원,KR,K1,K245,,(B3) 동편 개찰구 내 매교역 방향 승강장 쪽(B4) 매교역 방향 승강장 1-4 출입문 앞,지하,4,지하,3,15,1000.00,,
,수인분당,수원,KR,K1,K245,10,(1층) 9번/10번 출입구 사이 엘리베이터(B1) 9번/10번 출입구 사이 엘리베이터,지하,1,지상,1,15,1000.00,,
,수인분당,수원,KR,K1,K245,8,(1층) 7번/8번 출입구 사이 엘리베이터(B1) 7번/8번 출입구 사이 엘리베이터,지하,1,지상,1,15,1000.00,,
,7호선,내방,S1,7,2737,3,3번 출구 측,지하,1,지상,1,15,1000.00,,
,수인분당,사리,KR,K1,K250,,야목역 방향 4-3 출입문 앞,지상,1,지상,2,17,1150.00,,
,수인분당,사리,KR,K1,K250,,한대앞역 방향 5-2 출입문 앞,지상,1,지상,2,17,1150.00,,
,수인분당,사리,KR,K1,K250,1,1번 출입구,지상,1,지상,2,17,1150.00,,
,수인분당,사리,KR,K1,K250,2,2번 출입구,지상,1,지상,2,17,1150.00,,
,수인분당,한대앞,KR,K1,K251,,(1층)상록수역 방향 승강장 6-3,지상,1,지상,2,15,1000.00,,
,수인분당,한대앞,KR,K1,K251,,(1층)중앙역 방향 승강장5-2,지상,1,지상,2,15,1000.00,,
,수인분당,한대앞,KR,K1,K251,2,(2층)2번출입구 방향,지상,1,지상,2,15,1000.00,,
,3호선,대치,S1,3,335,7,7번 출구 측,지하,1,지상,1,15,1000.00,,
,3호선,학여울,S1,3,336,내부,대치 방면5-4,지하,5,지하,4,15,1000.00,,
,3호선,학여울,S1,3,336,내부,대청 방면6-1,지하,5,지하,4,15,1000.00,,
,3호선,학여울,S1,3,336,1,1번 출구 측,지하,4,지상,1,15,1000.00,,
,3호선,대청,S1,3,337,내부,학여울 방면4-4,지하,3,지하,2,15,1000.00,,
,3호선,대청,S1,3,337,내부,일원 방면7-1,지하,3,지하,2,15,1000.00,,
,3호선,대청,S1,3,337,8,8번 출구 측,지하,2,지상,1,15,1000.00,,
,3호선,일원,S1,3,338,내부,대청 방면6-3,지하,3,지하,2,13,1000.00,,
,3호선,일원,S1,3,338,내부,수서 방면5-2,지하,3,지하,2,15,1000.00,,
,3호선,일원,S1,3,338,1,1번 출구 측,지하,2,지상,1,17,1150.00,,
,수인분당,중앙,KR,K1,K252,2,(1층) 2번출입구 옆(2층) 고잔역 방향 승강장 7-2 출입문 앞,지상,1,지상,2,15,1000.00,,
,2호선,구의(광진구청),S1,2,213,2,"강변 방면7-2, 2번 출구 측",지상,1,지상,3,13,900.00,,
,수인분당,고잔,KR,K1,K253,1,(2F) 중앙역 방향 5-3 출입문 앞(1F) 고객맞이방 화장실 옆,지상,1,지상,2,15,1000.00,,
,수인분당,고잔,KR,K1,K253,1,(2F) 초지역 방향 6-2 출입문 앞(1F) 고객맞이방 화장실 옆,지상,1,지상,2,15,1000.00,,
,3호선,구파발,S1,3,310,1,1번 출구 측,지하,1,지상,1,15,1000.00,,
,수인분당,안산,KR,K1,K255,,(1층) 초지역 방향 승강장 7-2 출입문 앞(2층) 자유통로 상행표내는곳 내,지상,1,지상,2,15,1000.00,,
,수인분당,안산,KR,K1,K255,,(1층) 신길온천역 방향 승강장 4-3 출입문 앞(2층) 자유통로 하행표내는곳 내,지상,1,지상,2,15,1000.00,,
,수인분당,신길온천,KR,K1,K256,1,(1층) 1번출구 계단 하부와 자전거거치대 사이 (2층) 자유통로 1번출구 상단 입구,지상,1,지상,1,13,1000.00,,
,수인분당,소래포구,KR,K1,K261,2,(1F) 남측,지상,1,지상,3,15,1000.00,,
,수인분당,남동인더스파크,KR,K1,K264,,(1F) 개찰구 내 호구포역 방향 계단 맞은편,지상,1,지상,2,15,1000.00,,
,수인분당,남동인더스파크,KR,K1,K264,,(1F) 개찰구 내 원인재역 방향 계단 맞은편,지상,1,지상,2,15,1000.00,,
,수인분당,원인재,KR,K1,K265,,(1F) 게이트안 상행 승강장 방향,지상,1,지상,2,15,1000.00,,
,수인분당,원인재,KR,K1,K265,,(1F)게이트안 하행 승강장 방향,지상,1,지상,2,15,1000.00,,
,수인분당,원인재,KR,K1,K265,,(B1) 환승통로 계단 옆,지하,1,지상,1,15,1000.00,,
,7호선,신중동,IC,7,754,7,(B1) 대합실 7번 출입구 (1F) 7번 출입구 사이,지하,1,지상,1,15,1050.00,,
,수인분당,신포,KR,K1,K271,4,(1F) 4번 출입구 옆(B1) 고객맞이방 옆,지하,1,지상,1,15,1000.00,,
,수인분당,신포,KR,K1,K271,2,(1F) 2번 출입구 옆(B1) 2번출입구 에스컬레이터 앞,지하,1,지상,1,15,1000.00,,
,수인분당,신포,KR,K1,K271,2,(B2) 인천역 방향 승강장 3-2 출입문 앞,지하,2,지하,1,15,1000.00,,
,수인분당,신포,KR,K1,K271,3,(B2) 숭의역 방향 승강장 6-3 출입문 앞,지하,2,지하,1,15,1000.00,,
,1호선,봉명,KR,1,P170,1,1F 1번 출구 ,지상,1,지상,2,17,1150.00,,
,7호선,신중동,IC,7,754,3,(B1) 대합실 3번 출입구 (1F) 3번 출입구 인근,지하,1,지상,1,15,1050.00,,
,7호선,부천시청,IC,7,755,,(B2) 신중동역 방향 승강장 4-4 출입문 앞(B1) 표 내는 곳 내 계단 옆(신중동 방향),지하,2,지하,1,15,1080.00,,
,5호선,답십리,S1,5,2543,6,6번 출구 측,지하,2,지상,1,15,1000.00,,
,5호선,장한평,S1,5,2544,내부,"답십리 방면4-2, 군자 방면5-2",지하,3,지하,2,15,1000.00,,
,7호선,부천시청,IC,7,755,"1,2",(B1) 1번/2번 출입구 근처 대합실(1F) 1번/2번 출입구 근처,지하,1,지상,1,15,1080.00,,
,7호선,부천시청,IC,7,755,"4,5",(B1) 4번/5번 출입구 근처 대합실(1F) 4번/5번 출입구 근처,지하,1,지상,1,15,1080.00,,
,1호선,배방,KR,1,P174,1/2,(1층) 1/2번 출입구 중간 게이트 통과 후 오른쪽(2층) 탕정역 방면 승강장 5-2칸 앞,지상,1,지상,2,15,1000.00,,
,의정부경전철,탑석,UL,U1,0125,,하선,지상,2,지상,3,15,1000.00,,
,의정부경전철,탑석,UL,U1,0125,1,외부,지상,1,지상,2,15,1000.00,,
,7호선,석남(거북시장),IC,7,761,6,"(B4) 6번 출입구 방향 에스컬레이터 11,12호기 옆(1F) 6번 출입구 뒷편 고가도로 옆 엘리베이터",지하,4,지하,1,20,1350.00,,
,4호선,동대문,S1,4,421,내부,혜화 방면6-3,지하,4,지하,1,15,1000.00,,
,4호선,신용산,S1,4,429,내부,이촌 방면3-2,지하,2,지하,1,15,1000.00,,
,1호선,온양온천,KR,1,P176,1,"(F2)1번 승강장계단근처 (F3)아산역방향 4,5호차 출입문앞 (F2)2번승강장 계단근처 (F3)배방역 승강장7-4 출입문앞",지상,1,지상,3,15,1000.00,,
,1호선,신창(순천향대),KR,1,P177,2,1층 2번출구에서 40m,지상,1,지하,1,15,1000.00,,
,1호선,신창(순천향대),KR,1,P177,2,1층 2번출구에서 50m,지상,1,지하,1,15,1000.00,,
,7호선,총신대입구(이수),S1,7,2738,내부,내방 방면4-2,지하,4,지하,3,15,1000.00,,
,7호선,총신대입구(이수),S1,7,2738,내부,남성 방면5-3,지하,4,지하,3,15,1000.00,,
,7호선,총신대입구(이수),S1,7,2738,11,11번 출구 측,지하,3,지상,1,15,1000.00,,
,7호선,남성,S1,7,2739,내부,이수 방면6-2,지하,3,지하,2,15,1000.00,,
,7호선,남성,S1,7,2739,내부,숭실대입구 방면3-3,지하,3,지하,2,15,1000.00,,
,7호선,남성,S1,7,2739,3,3번 출구 측,지하,2,지상,1,15,1000.00,,
,7호선,남성,S1,7,2739,2,2번 출구 측,지하,2,지상,1,15,1150.00,,
,3호선,오금,S1,3,342,내부,경찰병원 방면5-1,지하,4,지하,1,15,1000.00,,
,3호선,오금,S1,3,342,내부,오금 방면6-4,지하,4,지하,1,15,1000.00,,
,3호선,오금,S1,3,342,1,1번 출구 측,지하,1,지상,1,15,1000.00,,
,2호선,왕십리,S1,2,208,내부,상왕십리 방면3-2,지하,2,지하,1,15,1000.00,,
,2호선,왕십리,S1,2,208,내부,한양대 방면3-4,지하,2,지하,1,15,1000.00,,
,2호선,한양대,S1,2,209,내부,왕십리 방면3-3,지상,1,지상,2,8,600.00,,
,2호선,한양대,S1,2,209,4,4번 출구(육교) 측,지상,1,지상,2,15,1000.00,,
,2호선,뚝섬,S1,2,210,내부,한양대 방면7-1,지상,2,지상,3,15,1000.00,,
,2호선,뚝섬,S1,2,210,내부,성수 방면7-1,지상,2,지상,3,13,1000.00,,
,2호선,뚝섬,S1,2,210,6,6번 출구 측,지상,1,지상,2,15,1000.00,,
,2호선,성수,S1,2,211,내부,뚝섬 방면7-1,지상,2,지상,3,9,600.00,,
,2호선,성수,S1,2,211,내부,건대입구 방면4-4,지상,2,지상,3,9,600.00,,
,2호선,성수,S1,2,211,1,1번 출구 측,지상,1,지상,2,15,1000.00,,
,2호선,성수,S1,2,211,4,4번 출구 측,지상,1,지상,2,15,1000.00,,
,2호선,건대입구,S1,2,212,내부,성수 방면5-4,지상,2,지상,3,15,1000.00,,
,2호선,건대입구,S1,2,212,6,"구의 방면7-3, 6번 출구 측",지상,1,지상,3,20,1350.00,,
,2호선,구의(광진구청),S1,2,213,내부,건대입구 방면4-3,지상,2,지상,3,13,900.00,,
,2호선,강변(동서울터미널),S1,2,214,내부,구의 방면4-2,지상,1,지상,2,15,1000.00,,
,2호선,강변(동서울터미널),S1,2,214,내부,잠실나루 방면7-3,지상,1,지상,2,15,1000.00,,
,2호선,잠실나루,S1,2,215,내부,강변 방면3-4,지상,1,지상,2,11,750.00,,
,2호선,잠실나루,S1,2,215,내부,잠실 방면8-1,지상,1,지상,2,11,750.00,,
,2호선,잠실(송파구청),S1,2,216,내부,잠실나루 방면5-2,지하,2,지하,1,15,1000.00,,
,2호선,잠실(송파구청),S1,2,216,내부,잠실새내 방면6-3,지하,2,지하,1,13,1000.00,,
,2호선,잠실(송파구청),S1,2,216,6,6번 출구 측,지하,1,지상,1,15,1000.00,,
,2호선,잠실(송파구청),S1,2,216,내부,1번 출구 측,지하,1,지상,1,15,1000.00,,
,2호선,잠실새내,S1,2,217,내부,잠실방면7-3,지하,2,지하,1,13,1000.00,,
,2호선,잠실새내,S1,2,217,내부,종합운동장 방면4-1,지하,2,지하,1,15,1000.00,,
,2호선,잠실새내,S1,2,217,7,7번 출구 측,지하,1,지상,1,15,1000.00,,
,7호선,숭실대입구(살피재),S1,7,2740,내부,상도 방면3-3,지하,6,지하,2,15,1000.00,,
,7호선,숭실대입구(살피재),S1,7,2740,2,2번 출구 측,지하,2,지상,1,15,1000.00,,
,7호선,숭실대입구(살피재),S1,7,2740,3,3번 출구 측,지하,2,지상,1,24,1600.00,,
,7호선,상도,S1,7,2741,내부,숭실대입구 방면4-4,지하,3,지하,2,15,1000.00,,
,7호선,상도,S1,7,2741,내부,장승배기 방면4-4,지하,3,지하,2,15,1000.00,,
,7호선,상도,S1,7,2741,5,5번 출구 측,지하,2,지상,1,15,1000.00,,
,7호선,장승배기,S1,7,2742,내부,상도 방면4-4,지하,3,지하,2,11,750.00,,
,7호선,장승배기,S1,7,2742,내부,신대방삼거리 방면4-4,지하,3,지하,2,11,750.00,,
,7호선,장승배기,S1,7,2742,2,2번 출구 측,지하,2,지상,1,15,1000.00,,
,7호선,신대방삼거리,S1,7,2743,내부,장승배기 방면4-4,지하,3,지하,2,15,1000.00,,
,7호선,신대방삼거리,S1,7,2743,내부,보라매 방면4-4,지하,3,지하,2,15,1000.00,,
,5호선,군자(능동),S1,5,2545,내부,"장한평 방면4-3, 아차산 방면5-1",지하,3,지하,1,15,1000.00,,
,4호선,동대문역사문화공원,S1,4,422,4,4번 출구 측,지하,1,지상,1,13,1000.00,,
,인천1호선,동춘,IC,I1,131,,(B2) 원인재역 방향 승강장 6-4 열차 출입문 앞(B1) 원인재역 방향 열차 승강장 방향,지하,2,지하,1,13,1000.00,,
,인천1호선,동춘,IC,I1,131,3,(B2) 동막역 방향 승강장 3-1 열차 출입문 앞(B1) 해당 역 대합실(1F) 3번 출입구 뒤,지하,2,지상,1,15,1000.00,,
,인천1호선,동막,IC,I1,132,"3,4",(B1) 3번/4번 출입구 방향(1F) 4번 출입구 뒤,지하,1,지상,1,17,1150.00,,
,인천1호선,동막,IC,I1,132,"1,2",(B1) 1번/2번 출입구 방향(1F) 1번 출입구 뒤,지하,1,지상,1,17,1150.00,,
,수인분당,매교,KR,K1,K244,7,(1F) 7번/8번 출입구 사이 ,지하,2,지상,1,15,1000.00,,
,신분당선,정자,DX,D1,4312,,(B2) 운임구역 대합실 표 내는 곳 방향(B3) 미금역 방향 승강장 4-1 출입문 앞,지하,3,지하,2,15,1000.00,,
,신분당선,성복,DX,D1,4316,,(B3) 상현 방향 3-4/4-1 출입문 앞(B1) 표내는 곳 3번 출입구 방향,지하,3,지하,1,15,1000.00,,
,신분당선,성복,DX,D1,4316,,(B3) 수지구청 방향 3-4/4-1 출입문 앞(B1) 표내는 곳 5번 출입구 방향,지하,3,지하,1,15,1000.00,,
,신분당선,상현,DX,D1,4317,1,"(1F) 1번 출입구 옆(B1) 1번/2번 출입구 사이 엘리베이터, 1번 출입구 옆",지하,1,지상,1,15,1000.00,,
,신분당선,상현,DX,D1,4317,4,"(1F) 4번 출입구 옆(B1) 3번/4번 출입구 사이 엘리베이터, 4번 출입구 옆",지하,1,지상,1,15,1000.00,,
,6호선,삼각지,S1,6,2629,12,12번 출구 측,지하,3,지상,1,15,1000.00,,
,인천1호선,테크노파크,IC,I1,134,2,(B1) 2번 출입구 방향(1F) 2번 출입구 뒤,지하,1,지상,1,18,1190.00,,
,인천1호선,지식정보단지,IC,I1,135,,(B2) 테크노파크역 방향 승강장 4-4 열차 출입문 앞(B1) 테크노파크역 방향 열차 승강장 방향,지하,2,지하,1,18,1190.00,,
,인천1호선,지식정보단지,IC,I1,135,,(B2) 센트럴파크역 방향 승강장 5-1 열차 출입문 앞(B1) 센트럴파크역 방향 열차 승강장 방향,지하,2,지하,1,18,1190.00,,
,인천1호선,지식정보단지,IC,I1,135,2,"(B1) 1,2번 출입구 방향(1F) 2번 출입구 뒤",지하,1,지상,1,18,1190.00,,
,용인에버라인,전대·에버랜드,EV,E1,Y124,,(2F) 2번 출입구 표 내는 곳 근처(1F) 둔전역 방향 승강장,지상,2,지상,1,13,900.00,,
,용인에버라인,전대·에버랜드,EV,E1,Y124,,(2F) 4 출입구 표 내는 곳 근처(1F) 종점 하행 승강장 ,지상,2,지상,1,13,900.00,,
,용인에버라인,전대·에버랜드,EV,E1,Y124,1,(1F) 1번/2번 출입구 사이(2F) 1번/2번 출입구 대합실 앞,지상,1,지상,2,13,900.00,,
,용인에버라인,전대·에버랜드,EV,E1,Y124,3,(1F) 3번/4번 출입구 사이(2F) 3번/4번 출입구 대합실 통로 앞,지상,1,지상,2,13,900.00,,
,인천1호선,인천대입구,IC,I1,136,,(B2) 지식정보단지역 방향 승강장 5-4 열차 출입문 앞(B1) 지식정보단지역 방향 열차 승강장 방향,지하,2,지하,1,18,1190.00,,
,3호선,연신내,S1,3,311,내부,"구파발 방면6-1, 불광 방면5-4",지하,2,지하,1,13,1000.00,,
,신분당선,수지구청,DX,D1,D15,,(B1) 대합실 표내는 곳 안쪽 통로 동천역 방향(B2) 동천역 방향 승강장 3-4 출입문 앞,지하,3,지하,1,15,1000.00,,
,용인에버라인,기흥(백남준아트센터),EV,E1,Y110,,(2F) 8번 출입구 표 내는 곳 근처(3F) 종점 상행 승강장 ,지상,2,지상,3,13,900.00,,
,용인에버라인,기흥(백남준아트센터),EV,E1,Y110,,(2F) 9번 출입구 환승 표 내는 곳 근처(3F) 강남대역 방향 승강장 ,지상,2,지상,3,13,900.00,,
,용인에버라인,강남대,EV,E1,Y111,,(2F) 3번 출입구 표 내는 곳 근처(1F) 지석역 방향 승강장 ,지상,2,지상,1,13,900.00,,
,용인에버라인,강남대,EV,E1,Y111,1,(1F) 1번/2번 출입구 사이(2F) 1번/2번 출입구 대합실 앞,지상,1,지상,2,13,900.00,,
,용인에버라인,강남대,EV,E1,Y111,3,(1F) 3번 출입구 옆 (2F) 3번 출입구 통로 앞 ,지상,1,지상,2,13,900.00,,
,2호선,선릉,S1,2,220,10,10번 출구 측,지하,1,지상,1,15,1000.00,,
,용인에버라인,지석,EV,E1,Y112,,(2F) 3번 출입구 표 내는 곳 근처(3F) 어정역 방향 승강장 ,지상,2,지상,3,13,900.00,,
,용인에버라인,지석,EV,E1,Y112,1,(1F) 1번/2번 출입구 사이(2F) 1번/2번 출입구 대합실 앞,지상,1,지상,2,13,900.00,,
,2호선,역삼,S1,2,221,4,4번 출구 측,지하,1,지상,1,11,750.00,,
,2호선,사당,S1,2,226,내부,방배 방면4-4,지하,2,지하,1,15,1000.00,,
,1호선,군포,KR,1,P150,,(1F) 금정역 방향 승강장9-2 -> (2F) 종합안내도 옆,지상,1,지상,2,15,1040.00,,
,6호선,봉화산(서울의료원),S1,6,2648,2,2번 출구 측,지하,1,지상,1,15,1000.00,,
,신분당선,정자,DX,D1,4312,,(B1) 수내역 방향 승강장 1-1 출입문 앞(B2) 환승 표 내는 곳 방향 통로,지하,2,지하,1,15,1000.00,,
,경의중앙,원덕(추읍산),KR,K4,K136,1,(1F) 1번 출입구 + (1F) 연결통로 ↔ 지상 통로(2F) 방향,지상,1,지상,2,15,1000.00,,
,인천2호선,모래내시장,IC,I2,223,,"(B3) 석천사거리역 방향 승강장 1-3 출입문 앞 (B2)에스컬레이터 1,2호기 옆",지하,3,지하,2,17,1150.00,,
,인천2호선,모래내시장,IC,I2,223,,"(B3) 만수역 방향 승강장 1-3 출입문 앞 (B2)에스컬레이터 3,4호기 옆",지하,3,지하,2,17,1150.00,,
,인천2호선,모래내시장,IC,I2,223,2,(B2) 고객안내센터 옆(1F) 2번 출입구 근처,지하,2,지상,1,17,1150.00,,
,인천2호선,모래내시장,IC,I2,223,3,(B2) 고객안내센터 옆(1F) 3번 출입구 근처,지하,2,지상,1,17,1150.00,,
,인천2호선,만수,IC,I2,224,,"(B2) 모래내시장역 방향 승강장 1-3 출입문 앞(B1) 에스컬레이터 1,2호기 옆",지하,2,지하,1,17,1150.00,,
,인천2호선,만수,IC,I2,224,,"(B2) 남동구청역 방향 승강장 1-3 출입문 앞(B1) 에스컬레이터 3,4호기 옆",지하,2,지하,1,17,1150.00,,
,인천2호선,만수,IC,I2,224,1,"(B1) 에스컬레이터 5,6호기 뒤(1F) 1번 출입구 근처",지하,1,지상,1,17,1150.00,,
,인천2호선,만수,IC,I2,224,4,"(B1) 에스컬레이터 7,8호기 뒤(1F) 4번 출입구 근처",지하,1,지상,1,17,1150.00,,
,2호선,도림천,S1,2,247,"1,2",도림천 방면2-4,지하,3,지하,1,11,750.00,,
,2호선,양천구청,S1,2,248,내부,신정네거리 방면4-1,지하,2,지하,1,11,750.00,,
,인천2호선,남동구청,IC,I2,225,,"(B2) 만수역 방향 승강장 1-3 출입문 앞(1F) 에스컬레이터 1,2호기 옆",지하,2,지하,1,17,1150.00,,
,인천2호선,남동구청,IC,I2,225,,"(B2) 인천대공원역 방향 승강장 1-3 출입문 앞(1F) 에스컬레이터 3,4호기 옆",지하,2,지하,1,17,1150.00,,
,인천2호선,남동구청,IC,I2,225,1,(B1) 고객안내센터 옆(1F) 1번 출입구 근처,지하,1,지상,1,17,1150.00,,
,인천2호선,남동구청,IC,I2,225,3,"(B1) 에스컬레이터 7,8호기 앞, (1F) 3번 출입구 근처",지하,1,지상,1,17,1150.00,,
,공항철도,김포공항,AR,A1,A05,,"(B1) 표내는곳 앞(B2) 김포선, 서해선 방향(B3) 서울역 방향 5-4 출입문 앞(B4) 인천공항 방향 2-1 출입문 앞",지하,4,지하,1,15,1000.00,,
,공항철도,김포공항,AR,A1,A05,,"(B1) 표내는곳 앞(B2) 김포선, 서해선 방향(B3) 서울역 방향 5-4 출입문 앞(B4) 인천공항 방향 2-1 출입문 앞",지하,4,지하,1,15,1000.00,,
,공항철도,김포공항,AR,A1,A05,,(B2) 5호선 마천방면 승강장 방향(B3) 9호선 환승게이트 방향,지하,3,지하,2,15,1000.00,,
,공항철도,김포공항,AR,A1,A05,,(B2) 5호선 마천방면 승강장 방향(B3) 9호선 미사용 승강장 방향,지하,3,지하,2,15,1000.00,,
,3호선,동대입구,S1,3,322,내부,"충무로 방면3-1, 약수 방면8-4",지하,3,지하,2,15,1000.00,,
